user_id,user_hash,age_group,city_level,register_days,total_pay_amount,is_vip,prefer_categories
user_00981,04ca298f,35-44,新一线,296,327.64,True,"生活,科技"
user_00982,9a5b6b1d,55+,新一线,317,0.0,False,"游戏,教育,旅游,美食"
user_00983,7fc2abab,45-54,三线及以下,559,185.69,True,"游戏,体育,生活,美食"
user_00984,0fae6b71,55+,三线及以下,184,198.92,True,"科技,财经,体育,时尚,娱乐"
user_00985,5ad2a344,18-24,新一线,197,0.0,False,"游戏,娱乐,美食,科技,财经"
user_00986,770006cd,25-34,二线城市,526,651.02,True,"美食,娱乐,体育,科技,时尚"
user_00987,8b729aef,18-24,三线及以下,214,463.21,True,"旅游,教育,财经"
user_00988,664a7b9e,25-34,三线及以下,568,133.71,True,"游戏,娱乐,财经"
user_00989,3b610c00,35-44,二线城市,366,208.07,True,"教育,娱乐"
user_00990,965a92cf,25-34,二线城市,138,262.51,True,"体育,科技,娱乐,财经"
user_00991,c4668907,45-54,二线城市,494,0.0,False,"时尚,科技,生活,旅游"
user_00992,eafe8317,35-44,三线及以下,362,125.85,True,"财经,科技,教育"
user_00993,f73f70cd,25-34,一线城市,102,0.0,False,"娱乐,游戏,教育,时尚,旅游"
user_00994,4615266e,55+,三线及以下,121,0.0,False,"财经,体育"
user_00995,98853075,25-34,新一线,692,115.67,True,"娱乐,教育,美食"
user_00996,503a9d5f,45-54,二线城市,347,739.31,True,"生活,娱乐,时尚"
user_00997,2374b602,25-34,新一线,427,392.25,True,"教育,游戏,娱乐,旅游,财经"
user_00998,6fce9b6e,45-54,二线城市,474,28.65,False,"娱乐,科技,生活,财经,美食"
user_00999,45432daf,18-24,二线城市,188,371.77,True,"旅游,时尚,娱乐,体育,财经"
user_01000,3a70228f,25-34,三线及以下,519,619.81,True,"体育,时尚,教育,游戏"
user_01001,732477db,18-24,新一线,612,477.39,True,"旅游,娱乐"
user_01002,b10be91f,45-54,二线城市,552,217.89,True,"游戏,娱乐,美食,生活,时尚"
user_01003,434f5d41,25-34,新一线,290,5.92,False,"旅游,科技"
user_01004,3f89ff1d,18-24,二线城市,213,409.47,True,"游戏,科技,娱乐"
user_01005,3a0bc830,25-34,二线城市,351,318.05,True,"美食,教育,生活,游戏,娱乐"
user_01006,6566f56b,18-24,一线城市,648,468.56,True,"娱乐,游戏,科技,美食"
user_01007,a046bacf,25-34,一线城市,701,390.55,True,"美食,游戏,时尚,体育,教育"
user_01008,0653815c,45-54,二线城市,719,514.87,True,"教育,娱乐,体育,旅游,科技"
user_01009,1c84d2ac,18-24,三线及以下,222,39.43,False,"财经,美食"
user_01010,017e75b6,35-44,二线城市,476,595.22,True,"娱乐,教育,美食"
user_01011,20d38f96,18-24,新一线,149,259.28,True,"体育,美食,旅游"
user_01012,8722c9c8,25-34,三线及以下,629,822.58,True,"财经,教育,游戏"
user_01013,bd05b318,18-24,一线城市,675,0.0,False,"游戏,美食,教育,科技,财经"
user_01014,ad548731,25-34,二线城市,656,720.79,True,"财经,科技,旅游,时尚,教育"
user_01015,eb9ae907,25-34,一线城市,693,259.37,True,"美食,娱乐,时尚,教育,生活"
user_01016,708516c2,25-34,二线城市,51,4.57,False,"教育,财经,美食"
user_01017,7d0da97e,25-34,新一线,254,54.83,False,"时尚,美食,体育,旅游"
user_01018,7a4d5ab3,35-44,新一线,456,103.9,True,"美食,体育,财经,旅游"
user_01019,73ea978f,35-44,一线城市,524,327.25,True,"体育,财经,时尚"
user_01020,4d2e0e14,35-44,一线城市,455,356.85,True,"教育,财经,旅游,时尚,科技"
user_01021,732d9ad5,55+,新一线,297,27.89,False,"体育,时尚,科技,游戏"
user_01022,cf43a2b4,18-24,新一线,662,192.69,True,"娱乐,旅游,财经"
user_01023,694d4cb9,25-34,三线及以下,393,842.68,True,"旅游,教育"
user_01024,434b6abd,45-54,三线及以下,557,718.26,True,"科技,美食"
user_01025,63c86fac,35-44,三线及以下,143,330.9,True,"时尚,娱乐"
user_01026,557e407e,45-54,一线城市,137,211.4,True,"娱乐,财经,生活"
user_01027,bb621ef6,18-24,新一线,482,236.01,True,"娱乐,体育,生活,旅游,时尚"
user_01028,5b368720,18-24,新一线,455,384.06,True,"财经,美食"
user_01029,6b53cb74,25-34,二线城市,117,0.0,False,"生活,游戏,时尚,美食"
user_01030,8baa668c,35-44,一线城市,572,122.79,True,"财经,体育,游戏,时尚,美食"
user_01031,041908a7,45-54,三线及以下,558,0.0,False,"科技,美食,体育,游戏"
user_01032,8326d572,18-24,三线及以下,101,319.77,True,"生活,时尚"
user_01033,800b4dcf,25-34,三线及以下,474,394.16,True,"游戏,科技"
user_01034,0a4bc1a9,35-44,二线城市,618,55.04,False,"旅游,教育"
user_01035,a08a2403,25-34,三线及以下,596,672.2,True,"生活,时尚,科技,游戏"
user_01036,feaff2ac,25-34,二线城市,180,0.0,False,"美食,财经,时尚,生活,体育"
user_01037,0a5dcb49,45-54,三线及以下,444,0.0,False,"教育,娱乐,科技"
user_01038,757db7e5,25-34,新一线,159,267.34,True,"财经,娱乐,教育,美食"
user_01039,d9eef0e0,25-34,二线城市,53,514.13,True,"旅游,教育"
user_01040,71615b0e,18-24,三线及以下,462,705.18,True,"科技,生活"
user_01041,3e04d30a,25-34,二线城市,156,62.33,False,"娱乐,美食"
user_01042,340586dd,25-34,二线城市,494,523.6,True,"财经,旅游,时尚,体育"
user_01043,d36402a2,25-34,二线城市,616,188.45,True,"游戏,旅游,财经"
user_01044,b634e2a5,18-24,二线城市,227,148.21,True,"美食,娱乐,体育,生活"
user_01045,540c56e9,25-34,新一线,124,465.1,True,"游戏,体育"
user_01046,f4562988,25-34,新一线,408,395.7,True,"时尚,旅游,游戏,美食,体育"
user_01047,6c97b19a,25-34,二线城市,480,0.0,False,"游戏,体育,旅游,教育,娱乐"
user_01048,8e93d027,25-34,新一线,555,642.96,True,"财经,美食"
user_01049,6c5715b3,25-34,二线城市,602,614.03,True,"娱乐,游戏,时尚,科技"
user_01050,ca8334ac,25-34,新一线,565,12.33,False,"娱乐,生活,教育"
user_01051,d9a2367e,55+,新一线,527,318.74,True,"体育,时尚"
user_01052,7fdbeafe,35-44,新一线,342,348.21,True,"财经,体育,美食,科技"
user_01053,b81ad820,18-24,新一线,75,278.2,True,"美食,教育,时尚,体育,财经"
user_01054,4e147866,25-34,二线城市,650,34.91,False,"体育,旅游,美食"
user_01055,936f2264,35-44,二线城市,182,0.0,False,"娱乐,游戏,旅游,时尚"
user_01056,7cfe7936,45-54,新一线,76,192.33,True,"教育,娱乐,体育,生活,科技"
user_01057,ad22a985,25-34,三线及以下,346,551.82,True,"旅游,娱乐"
user_01058,cc0a5d89,18-24,二线城市,620,363.08,True,"时尚,旅游"
user_01059,4fa293fc,18-24,新一线,49,88.82,False,"旅游,体育"
user_01060,751e4c4e,55+,新一线,240,431.51,True,"时尚,美食,娱乐"
user_01061,6ee88a65,45-54,二线城市,441,0.0,False,"美食,科技"
user_01062,81315e98,25-34,一线城市,54,544.63,True,"游戏,教育,娱乐,科技"
user_01063,90dd211b,55+,二线城市,322,0.0,False,"体育,教育,娱乐"
user_01064,60438fb4,18-24,三线及以下,203,91.27,False,"时尚,生活"
user_01065,54c77c0e,18-24,二线城市,335,0.0,False,"娱乐,生活,体育,财经,美食"
user_01066,5d98ecf1,25-34,三线及以下,153,0.0,False,"财经,时尚"
user_01067,21507cae,35-44,二线城市,534,548.25,True,"娱乐,教育,科技,体育,财经"
user_01068,723ca851,25-34,一线城市,59,59.69,False,"财经,科技,教育,美食,游戏"
user_01069,9f868901,35-44,新一线,598,303.95,True,"教育,游戏,美食"
user_01070,6cd04484,18-24,二线城市,238,185.92,True,"生活,旅游,体育"
user_01071,d39cbc80,35-44,二线城市,463,343.11,True,"科技,时尚,美食,游戏,教育"
user_01072,24706ca7,25-34,三线及以下,30,223.05,True,"美食,教育"
user_01073,a0343840,25-34,三线及以下,419,0.0,False,"财经,旅游,教育,科技"
user_01074,390faa8e,18-24,二线城市,101,498.88,True,"娱乐,游戏,时尚,旅游"
user_01075,f4056214,18-24,二线城市,316,51.87,False,"财经,旅游,生活,美食,体育"
user_01076,605c88b1,35-44,三线及以下,493,0.0,False,"财经,生活,旅游,娱乐"
user_01077,e55f8aa4,25-34,二线城市,46,71.57,False,"科技,美食,时尚"
user_01078,6a3d06cf,45-54,二线城市,453,650.23,True,"游戏,旅游,娱乐,时尚,生活"
user_01079,e1e72184,35-44,二线城市,717,455.07,True,"娱乐,生活,游戏,美食,教育"
user_01080,a7d06375,25-34,一线城市,38,95.4,False,"美食,生活"
user_01081,398502f8,55+,新一线,256,95.22,False,"教育,生活"
user_01082,483f2b26,18-24,三线及以下,670,103.51,True,"财经,时尚,美食,体育"
user_01083,117a4b46,18-24,新一线,650,823.02,True,"科技,财经,游戏"
user_01084,5e874597,18-24,新一线,542,314.58,True,"体育,旅游,财经,生活,游戏"
user_01085,ec84c1db,25-34,二线城市,608,329.01,True,"娱乐,体育,时尚"
user_01086,6cfee515,18-24,三线及以下,263,509.09,True,"财经,科技,教育,生活"
user_01087,5fe428d8,25-34,新一线,467,271.64,True,"生活,游戏"
user_01088,2ef37287,45-54,新一线,154,122.29,True,"美食,生活,科技,旅游,娱乐"
user_01089,5ed7c67b,18-24,三线及以下,575,141.1,True,"生活,科技,游戏,娱乐,体育"
user_01090,1d1546de,18-24,二线城市,55,178.52,True,"游戏,娱乐,财经"
user_01091,f8d556ca,18-24,新一线,94,188.83,True,"科技,美食"
user_01092,4d09c612,25-34,一线城市,671,418.29,True,"教育,财经,娱乐,旅游"
user_01093,cd719c0a,18-24,新一线,85,215.58,True,"旅游,财经,娱乐,游戏"
user_01094,cfeb0c7c,25-34,新一线,127,419.79,True,"时尚,娱乐,旅游,科技,游戏"
user_01095,4a1c2434,25-34,三线及以下,96,175.79,True,"科技,美食,时尚"
user_01096,e143017d,25-34,二线城市,97,223.59,True,"科技,旅游"
user_01097,78768e40,18-24,三线及以下,441,0.0,False,"时尚,游戏"
user_01098,ee614885,18-24,二线城市,705,474.9,True,"美食,游戏"
user_01099,6b2cb528,25-34,新一线,665,303.95,True,"生活,科技"
user_01100,d00f401c,25-34,新一线,227,499.4,True,"娱乐,科技"
user_01101,e1d5464d,25-34,一线城市,228,0.0,False,"旅游,教育,生活"
user_01102,d63358e8,25-34,二线城市,485,826.51,True,"财经,体育,科技"
user_01103,5125a3ce,18-24,新一线,476,158.12,True,"教育,旅游,体育,娱乐"
user_01104,3c4c9e78,25-34,二线城市,328,532.45,True,"科技,旅游,体育,时尚"
user_01105,a0ecb175,18-24,三线及以下,602,0.0,False,"游戏,生活"
user_01106,e0e8911c,18-24,新一线,236,383.83,True,"生活,财经"
user_01107,fb4978ba,35-44,二线城市,508,0.0,False,"时尚,生活,教育,财经"
user_01108,23c088e7,25-34,一线城市,73,12.87,False,"财经,科技,时尚,生活,娱乐"
user_01109,718eccf3,25-34,新一线,522,774.21,True,"游戏,财经,时尚,娱乐"
user_01110,84a5205d,45-54,一线城市,40,142.8,True,"生活,科技"
user_01111,47a20b33,25-34,一线城市,480,265.23,True,"时尚,生活,科技"
user_01112,862ed223,55+,一线城市,320,461.02,True,"财经,教育,体育"
user_01113,84b8e21c,25-34,二线城市,212,348.7,True,"科技,体育,教育"
user_01114,8132fac0,45-54,一线城市,170,245.13,True,"娱乐,生活,财经,体育,美食"
user_01115,cee05ade,18-24,三线及以下,706,309.49,True,"旅游,游戏,娱乐"
user_01116,baca0113,18-24,三线及以下,163,921.02,True,"财经,旅游,游戏"
user_01117,bb295543,35-44,新一线,469,182.71,True,"科技,财经,教育"
user_01118,71a5a09c,35-44,新一线,84,260.33,True,"体育,旅游,美食,娱乐"
user_01119,b9eefade,35-44,三线及以下,709,515.2,True,"体育,旅游"
user_01120,58acb645,25-34,三线及以下,551,531.66,True,"美食,旅游,时尚,娱乐"
user_01121,46ffa8f8,25-34,新一线,524,556.11,True,"美食,教育,游戏,生活,旅游"
user_01122,cacf0215,35-44,新一线,237,391.62,True,"财经,游戏,时尚,体育,美食"
user_01123,ab95befb,45-54,二线城市,413,0.0,False,"旅游,娱乐,体育,游戏"
user_01124,07f37963,18-24,新一线,390,690.03,True,"时尚,科技,美食"
user_01125,922d8964,25-34,新一线,491,0.0,False,"游戏,时尚,生活,旅游,财经"
user_01126,c1ba77df,25-34,新一线,213,290.79,True,"财经,教育,娱乐,体育,科技"
user_01127,abf51894,25-34,二线城市,589,0.0,False,"教育,财经"
user_01128,295d702e,18-24,一线城市,69,180.76,True,"生活,财经,时尚"
user_01129,d2d103d8,25-34,二线城市,311,298.63,True,"时尚,体育,教育"
user_01130,0f2165ce,18-24,新一线,384,296.41,True,"游戏,科技,美食,生活,教育"
user_01131,15fe3579,55+,三线及以下,437,326.58,True,"财经,时尚,美食"
user_01132,ea641454,18-24,二线城市,595,684.11,True,"美食,生活,娱乐,体育,时尚"
user_01133,0399cc86,25-34,三线及以下,457,336.06,True,"美食,时尚,科技"
user_01134,63133232,25-34,二线城市,161,126.75,True,"科技,美食,生活,体育"
user_01135,516bdccb,18-24,新一线,443,489.23,True,"生活,科技,旅游,娱乐"
user_01136,6745792a,18-24,三线及以下,368,556.84,True,"游戏,财经,时尚,科技,教育"
user_01137,0633cb88,25-34,新一线,366,0.0,False,"教育,娱乐,体育,科技,生活"
user_01138,485f3b0c,25-34,一线城市,647,379.22,True,"科技,体育,财经,时尚,美食"
user_01139,a1448c79,25-34,新一线,705,410.35,True,"美食,科技"
user_01140,38ba3f75,25-34,一线城市,364,110.73,True,"游戏,体育,娱乐,美食,教育"
user_01141,8e016092,25-34,二线城市,428,612.71,True,"体育,财经,教育"
user_01142,983da126,25-34,二线城市,516,154.98,True,"时尚,教育,财经"
user_01143,43c184e2,25-34,二线城市,312,237.67,True,"科技,体育,美食"
user_01144,b9139f93,18-24,新一线,282,148.08,True,"时尚,美食,旅游,财经"
user_01145,7d748d69,25-34,二线城市,324,204.67,True,"生活,教育,游戏,旅游,娱乐"
user_01146,d01aab35,25-34,一线城市,662,0.0,False,"美食,游戏,体育,生活,教育"
user_01147,b2a9ffb7,18-24,二线城市,74,0.0,False,"体育,教育,旅游"
user_01148,9bbf24f8,35-44,一线城市,252,678.35,True,"游戏,旅游,娱乐,体育,科技"
user_01149,a93b3a81,35-44,二线城市,363,0.0,False,"美食,体育,教育,娱乐,时尚"
user_01150,7c65bd6e,18-24,一线城市,684,0.0,False,"游戏,生活,时尚,美食,娱乐"
user_01151,cac5bf6b,25-34,一线城市,147,0.0,False,"生活,美食,旅游"
user_01152,341d0990,25-34,一线城市,702,8.31,False,"美食,体育,时尚"
user_01153,de0543f0,45-54,三线及以下,204,0.0,False,"时尚,娱乐"
user_01154,1ee22237,18-24,一线城市,430,692.6,True,"娱乐,科技,教育"
user_01155,ca7f081a,18-24,新一线,251,502.95,True,"旅游,财经"
user_01156,f3d4eaa6,25-34,一线城市,680,0.0,False,"游戏,教育"
user_01157,fd239101,25-34,二线城市,79,875.73,True,"财经,时尚,生活,娱乐,游戏"
user_01158,854947c6,18-24,新一线,44,494.53,True,"财经,娱乐,时尚,科技"
user_01159,80323255,35-44,三线及以下,201,102.55,True,"科技,游戏,娱乐"
user_01160,cc8655d7,45-54,新一线,671,0.0,False,"时尚,财经,游戏"
user_01161,62859ab2,55+,一线城市,248,887.28,True,"生活,时尚"
user_01162,19118585,18-24,新一线,353,0.0,False,"游戏,财经"
user_01163,c8e594c6,25-34,一线城市,315,0.0,False,"科技,娱乐,财经,美食"
user_01164,36a17486,25-34,二线城市,134,506.77,True,"教育,娱乐,生活"
user_01165,dce4aa7b,55+,二线城市,166,931.93,True,"体育,生活,美食,科技"
user_01166,c57133fa,25-34,二线城市,629,615.28,True,"游戏,旅游,财经,教育,时尚"
user_01167,0d86eef4,35-44,一线城市,51,369.17,True,"教育,财经"
user_01168,61fcc17d,35-44,三线及以下,664,378.43,True,"科技,体育"
user_01169,2b265caf,25-34,新一线,185,456.02,True,"财经,科技,时尚,生活,教育"
user_01170,23e2a728,55+,新一线,366,427.68,True,"教育,生活,科技"
user_01171,a7171739,25-34,三线及以下,693,284.36,True,"科技,财经,生活,体育"
user_01172,7031ef00,18-24,二线城市,710,231.26,True,"财经,游戏,生活"
user_01173,5408077a,18-24,二线城市,96,181.22,True,"娱乐,财经,科技,生活,时尚"
user_01174,a4515abf,55+,一线城市,207,0.0,False,"财经,旅游,娱乐"
user_01175,4f8d315a,25-34,新一线,198,115.8,True,"财经,游戏,体育"
user_01176,508334db,35-44,新一线,620,0.0,False,"财经,教育,美食,科技,体育"
user_01177,2c87fef0,25-34,一线城市,481,170.5,True,"旅游,游戏,体育,时尚,财经"
user_01178,f9e5dbb1,18-24,新一线,115,0.0,False,"时尚,旅游,体育,教育"
user_01179,b9ef14ee,35-44,新一线,504,0.0,False,"美食,教育,游戏,旅游"
user_01180,7dd9b40f,35-44,一线城市,169,253.97,True,"财经,体育,时尚,科技,游戏"
user_01181,bf314adc,45-54,二线城市,413,617.6,True,"游戏,时尚,旅游,生活,体育"
user_01182,8eee45b3,25-34,新一线,632,475.49,True,"游戏,科技"
user_01183,f44666cd,55+,一线城市,609,0.0,False,"财经,游戏,教育"
user_01184,46c1bd87,35-44,三线及以下,386,0.0,False,"生活,科技,游戏,财经,时尚"
user_01185,8c9cfe94,18-24,新一线,400,482.23,True,"体育,教育"
user_01186,fdb7919c,35-44,三线及以下,180,0.0,False,"财经,体育,科技,美食"
user_01187,23537a42,35-44,二线城市,423,132.61,True,"时尚,娱乐,财经,美食,旅游"
user_01188,de107058,45-54,新一线,339,365.02,True,"时尚,教育,游戏,美食,生活"
user_01189,1a45af02,45-54,一线城市,616,0.0,False,"体育,教育,财经,生活"
user_01190,675f284e,25-34,新一线,202,231.61,True,"科技,娱乐,旅游,游戏,生活"
user_01191,92e58eeb,25-34,新一线,325,0.0,False,"体育,时尚,生活,娱乐,美食"
user_01192,7ba848bb,18-24,新一线,544,19.59,False,"美食,财经"
user_01193,36460506,18-24,一线城市,217,295.93,True,"教育,游戏,美食"
user_01194,47ac9c6d,35-44,二线城市,681,0.0,False,"娱乐,教育,时尚"
user_01195,20cc701b,25-34,新一线,380,332.14,True,"时尚,财经"
user_01196,a3e4f1df,25-34,二线城市,133,194.11,True,"科技,教育"
user_01197,fb82c96b,35-44,一线城市,626,365.75,True,"娱乐,财经"
user_01198,dca0d7c3,25-34,一线城市,647,267.17,True,"美食,时尚,生活,教育"
user_01199,605d9b59,25-34,新一线,381,609.24,True,"财经,生活,游戏,时尚"
user_01200,135b5ffe,35-44,三线及以下,368,237.57,True,"科技,美食"
user_01201,ce761e62,45-54,新一线,172,71.18,False,"时尚,娱乐"
user_01202,42c2353f,45-54,新一线,284,236.69,True,"美食,时尚,游戏,生活"
user_01203,9c707ec3,18-24,三线及以下,359,362.99,True,"生活,科技"
user_01204,50620b24,55+,二线城市,484,214.66,True,"时尚,美食,游戏"
user_01205,96c7ca7b,35-44,三线及以下,386,212.18,True,"美食,娱乐,游戏,体育,教育"
user_01206,9135e814,18-24,一线城市,562,0.0,False,"体育,美食"
user_01207,76a82f67,35-44,新一线,719,1.13,False,"体育,美食,娱乐,财经,生活"
user_01208,cb72dff6,25-34,新一线,204,0.0,False,"娱乐,游戏"
user_01209,23a35658,55+,一线城市,364,724.87,True,"教育,财经,时尚,生活,旅游"
user_01210,20e1569a,55+,二线城市,711,0.0,False,"旅游,美食,娱乐"
user_01211,41e13888,35-44,新一线,259,0.0,False,"生活,游戏"
user_01212,979c23f8,45-54,二线城市,420,0.0,False,"财经,时尚,教育,科技,体育"
user_01213,576cac26,18-24,一线城市,636,468.48,True,"娱乐,生活,体育"
user_01214,763887f8,45-54,三线及以下,620,111.52,True,"教育,科技"
user_01215,feb88ffb,25-34,一线城市,427,574.32,True,"生活,时尚,体育,教育,旅游"
user_01216,e62c00c4,35-44,新一线,434,0.0,False,"旅游,美食"
user_01217,b6e8c154,25-34,三线及以下,333,283.7,True,"美食,时尚,体育"
user_01218,31b0956a,35-44,一线城市,711,0.0,False,"时尚,生活"
user_01219,f534a01d,25-34,三线及以下,156,843.54,True,"时尚,美食,财经,旅游"
user_01220,00d64fae,25-34,三线及以下,90,0.0,False,"体育,财经,旅游,生活"
user_01221,dd0ed872,35-44,三线及以下,213,292.95,True,"游戏,教育,体育,科技,旅游"
user_01222,d6f7e6aa,25-34,新一线,514,390.13,True,"游戏,时尚,娱乐,教育"
user_01223,1d881782,35-44,新一线,229,324.14,True,"娱乐,体育,生活,游戏,教育"
user_01224,c9f2d8af,45-54,一线城市,341,144.41,True,"体育,时尚,美食,生活,财经"
user_01225,88749460,25-34,一线城市,253,161.05,True,"科技,生活,娱乐"
user_01226,c3d111ec,35-44,三线及以下,181,213.14,True,"游戏,体育,科技,美食,旅游"
user_01227,c623103a,55+,一线城市,83,155.9,True,"旅游,生活"
user_01228,6b0cc3fd,25-34,三线及以下,672,489.16,True,"财经,科技,娱乐,美食,时尚"
user_01229,c9ffd518,25-34,二线城市,206,863.16,True,"娱乐,美食,游戏,体育,生活"
user_01230,a59eb13c,35-44,新一线,152,32.75,False,"娱乐,时尚"
user_01231,609f752f,25-34,二线城市,551,0.0,False,"科技,美食,教育"
user_01232,461663e1,35-44,一线城市,637,173.52,True,"游戏,美食,时尚"
user_01233,674cdf10,25-34,一线城市,363,973.91,True,"旅游,体育"
user_01234,b878e2fb,25-34,二线城市,433,0.0,False,"娱乐,旅游,时尚,游戏,美食"
user_01235,395545f3,55+,三线及以下,215,691.74,True,"科技,旅游,美食"
user_01236,f657b629,45-54,一线城市,161,703.31,True,"体育,娱乐,教育"
user_01237,63a9c7bf,45-54,一线城市,157,33.92,False,"生活,旅游,体育,财经"
user_01238,2cc04d81,55+,二线城市,284,370.69,True,"科技,旅游,教育,生活"
user_01239,eb5876fa,25-34,一线城市,532,688.52,True,"旅游,生活,财经,时尚"
user_01240,248d5172,18-24,三线及以下,272,86.26,False,"财经,体育"
user_01241,81bd8246,25-34,三线及以下,167,138.93,True,"时尚,生活,教育"
user_01242,37009c60,18-24,二线城市,106,25.5,False,"教育,游戏,体育,财经"
user_01243,c6502db6,25-34,三线及以下,465,0.0,False,"旅游,财经,娱乐"
user_01244,97c0107c,35-44,新一线,678,5.22,False,"生活,旅游,体育"
user_01245,58545903,25-34,一线城市,474,0.0,False,"科技,财经,娱乐,体育,时尚"
user_01246,fed6b0c1,25-34,二线城市,446,210.23,True,"生活,娱乐"
user_01247,e4ffbbb2,25-34,新一线,309,0.0,False,"财经,教育,科技"
user_01248,d0546b46,18-24,三线及以下,257,270.14,True,"娱乐,时尚,体育,教育,生活"
user_01249,8847c3a7,45-54,二线城市,531,0.0,False,"旅游,生活"
user_01250,18138f13,35-44,三线及以下,594,299.26,True,"时尚,娱乐,科技,旅游"
user_01251,3bfac71d,25-34,三线及以下,215,450.06,True,"旅游,时尚,游戏,财经"
user_01252,196b2d8f,25-34,新一线,555,0.0,False,"体育,时尚,游戏"
user_01253,3a8da73a,25-34,新一线,684,312.22,True,"财经,游戏,美食,娱乐"
user_01254,a32ed5fc,25-34,新一线,509,568.3,True,"教育,游戏,财经,体育"
user_01255,3f1e618f,35-44,一线城市,342,0.0,False,"生活,娱乐,旅游,科技,时尚"
user_01256,1d3e643c,18-24,一线城市,619,701.77,True,"娱乐,教育"
user_01257,a2b94bc3,25-34,新一线,40,325.71,True,"旅游,体育,美食,财经,教育"
user_01258,a8fa1ced,35-44,二线城市,575,0.0,False,"游戏,科技"
user_01259,315042c4,35-44,三线及以下,37,183.27,True,"旅游,生活,财经,时尚,游戏"
user_01260,1f07f743,55+,三线及以下,570,367.5,True,"时尚,美食"
user_01261,ecd651a7,55+,二线城市,566,222.8,True,"体育,娱乐,生活"
user_01262,082392ed,45-54,二线城市,82,361.63,True,"美食,游戏,体育,时尚,科技"
user_01263,c8a28096,25-34,二线城市,582,0.0,False,"教育,时尚"
user_01264,53b1cc0d,25-34,新一线,32,250.81,True,"财经,教育,科技,时尚,旅游"
user_01265,d17dc6e9,45-54,一线城市,36,0.0,False,"生活,教育,时尚,科技,游戏"
user_01266,4ee4384b,25-34,二线城市,441,166.63,True,"科技,娱乐,游戏,财经"
user_01267,6ca8e572,18-24,二线城市,187,0.0,False,"娱乐,美食,科技,时尚,生活"
user_01268,e787e6ad,25-34,新一线,413,0.0,False,"生活,游戏,体育,教育"
user_01269,1b13a23c,45-54,一线城市,479,570.83,True,"体育,时尚,生活,美食,财经"
user_01270,39820468,18-24,三线及以下,233,527.39,True,"财经,教育"
user_01271,e22974d4,18-24,新一线,369,382.74,True,"体育,财经"
user_01272,39c87ce3,55+,三线及以下,302,0.0,False,"游戏,美食"
user_01273,f358241e,25-34,三线及以下,160,105.08,True,"游戏,旅游,时尚,娱乐"
user_01274,db39e8d6,18-24,一线城市,51,563.93,True,"体育,生活,科技"
user_01275,19953bd6,35-44,新一线,380,242.52,True,"时尚,科技,游戏,财经,体育"
user_01276,df4e418e,25-34,一线城市,469,895.8,True,"时尚,体育,旅游"
user_01277,66f925a5,18-24,三线及以下,299,318.0,True,"游戏,财经,美食"
user_01278,a4225358,35-44,三线及以下,544,257.61,True,"财经,体育,时尚"
user_01279,c671b241,18-24,新一线,310,107.27,True,"体育,游戏,科技"
user_01280,eaa41b0e,35-44,一线城市,82,240.06,True,"游戏,旅游,教育,生活,时尚"
user_01281,efc01e00,55+,新一线,466,154.26,True,"科技,旅游,游戏,生活,时尚"
user_01282,16f7f8e3,25-34,新一线,317,412.43,True,"游戏,财经,生活,科技"
user_01283,16c7214d,18-24,一线城市,706,487.01,True,"财经,教育,美食,体育"
user_01284,b235c701,45-54,一线城市,219,0.0,False,"美食,生活,旅游,体育"
user_01285,1995e6d8,18-24,二线城市,595,0.0,False,"生活,时尚,旅游"
user_01286,cdd0e615,35-44,二线城市,649,0.0,False,"财经,教育,时尚,旅游"
user_01287,94299646,25-34,三线及以下,163,352.4,True,"科技,财经"
user_01288,db6cbada,18-24,新一线,131,0.0,False,"旅游,生活"
user_01289,9aa4e3e3,25-34,新一线,236,0.0,False,"科技,体育,财经"
user_01290,6bae4e98,25-34,二线城市,603,316.57,True,"生活,美食,娱乐,财经"
user_01291,12109cbd,18-24,新一线,545,947.9,True,"体育,教育"
user_01292,0e01152c,35-44,一线城市,76,198.18,True,"财经,游戏"
user_01293,7a36f4bd,25-34,二线城市,555,451.55,True,"体育,美食"
user_01294,b88325d9,35-44,新一线,429,224.55,True,"时尚,教育,财经,娱乐,科技"
user_01295,aefc5393,18-24,新一线,39,170.33,True,"旅游,时尚,教育,体育,娱乐"
user_01296,56eefb3b,25-34,新一线,151,475.72,True,"财经,科技,时尚"
user_01297,fe21e233,25-34,二线城市,314,112.92,True,"教育,科技,财经"
user_01298,35381b29,55+,新一线,148,280.22,True,"生活,时尚"
user_01299,b83a0b52,25-34,三线及以下,592,296.51,True,"体育,游戏,教育,时尚"
user_01300,5364d727,55+,二线城市,40,0.0,False,"财经,教育,体育,美食"
user_01301,0703046a,55+,二线城市,627,497.61,True,"游戏,教育"
user_01302,e9dfa4eb,45-54,二线城市,594,147.51,True,"美食,财经,生活"
user_01303,12345ba3,25-34,二线城市,434,0.0,False,"美食,财经,游戏"
user_01304,c8d4424b,25-34,三线及以下,125,360.95,True,"体育,美食,时尚,游戏,娱乐"
user_01305,a208ca55,18-24,新一线,214,0.0,False,"科技,教育,体育,娱乐"
user_01306,c85e5c20,45-54,二线城市,222,208.45,True,"体育,娱乐"
user_01307,287a3866,25-34,新一线,690,197.26,True,"娱乐,旅游,体育,生活,科技"
user_01308,7d672076,35-44,新一线,51,525.77,True,"科技,时尚"
user_01309,23ed5fde,18-24,三线及以下,304,342.41,True,"时尚,科技,旅游"
